uuid,search_key,naics_code_llm,naics_description,naics_confidence,open_secrets_category,open_secrets_confidence,naics_reasoning,industry_summary,confidence,is_prominent,prominence_reason
1c9c59ea-382e-40b7-a9f3-277affb2d1b9,CALIFORNIA NEW CAR DEALERS ASSOCIATION|||,76,Associations,high,Business Associations,high,The entity is explicitly described as a trade association representing new car and truck dealers.,"The California New Car Dealers Association (CNCDA) is a trade association that represents franchised new car and truck dealers throughout California. It advocates for the interests of its members in legislative and regulatory affairs, and provides resources, legal support, education, and market data to them.",high,,
254509eb-a186-4611-9ed7-0d307fd9a234,CALIFORNIA NEW CAR DEALERS ASSOCIATION|||,76,Associations,high,Business Associations,high,The entity is explicitly described as a trade association representing new car and truck dealers.,"The California New Car Dealers Association (CNCDA) is a trade association that represents franchised new car and truck dealers throughout California. It advocates for the interests of its members in legislative and regulatory affairs, and provides resources, legal support, education, and market data to them.",high,,
6c535003-bf04-4921-8293-81716e53d7ab,CALIFORNIA NEW CAR DEALERS ASSOCIATION|||,76,Associations,high,Business Associations,high,The entity is explicitly described as a trade association representing new car and truck dealers.,"The California New Car Dealers Association (CNCDA) is a trade association that represents franchised new car and truck dealers throughout California. It advocates for the interests of its members in legislative and regulatory affairs, and provides resources, legal support, education, and market data to them.",high,,
cfa79b8c-c018-47f1-9216-5d0624d28271,CALIFORNIA NEW CAR DEALERS ASSOCIATION|||,76,Associations,high,Business Associations,high,The entity is explicitly described as a trade association representing new car and truck dealers.,"The California New Car Dealers Association (CNCDA) is a trade association that represents franchised new car and truck dealers throughout California. It advocates for the interests of its members in legislative and regulatory affairs, and provides resources, legal support, education, and market data to them.",high,,
e6e60347-7807-49ce-9faf-f18281770d5e,CALIFORNIA NEW CAR DEALERS ASSOCIATION|||,76,Associations,high,Business Associations,high,The entity is explicitly described as a trade association representing new car and truck dealers.,"The California New Car Dealers Association (CNCDA) is a trade association that represents franchised new car and truck dealers throughout California. It advocates for the interests of its members in legislative and regulatory affairs, and provides resources, legal support, education, and market data to them.",high,,
cf6d94e3-47b1-41e6-bab3-7cf740a7c056,CALIFORNIA NEW CAR DEALERS ASSOCIATION|||,76,Associations,high,Business Associations,high,The entity is explicitly described as a trade association representing new car and truck dealers.,"The California New Car Dealers Association (CNCDA) is a trade association that represents franchised new car and truck dealers throughout California. It advocates for the interests of its members in legislative and regulatory affairs, and provides resources, legal support, education, and market data to them.",high,,
bb8bc7da-db08-4422-ad41-77b07d811976,CALIFORNIA NEW CAR DEALERS ASSOCIATION|||,76,Associations,high,Business Associations,high,The entity is explicitly described as a trade association representing new car and truck dealers.,"The California New Car Dealers Association (CNCDA) is a trade association that represents franchised new car and truck dealers throughout California. It advocates for the interests of its members in legislative and regulatory affairs, and provides resources, legal support, education, and market data to them.",high,,
44cb3bb0-02b4-4855-8ebf-49b3726e1d27,BARAY MICHAEL|UC DAVIS HEALTH||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,UC Davis Health is an academic health center providing patient care through its medical center and children's hospital.,"UC Davis Health is an academic health center that provides patient care through its nationally ranked medical center and children's hospital, offers professional education through its schools of medicine and nursing, and conducts extensive medical research. It offers a broad spectrum of healthcare services, including primary and specialty care, and is a major contributor to medical advancements and community health.",high,,
8a77989b-71cb-4795-a98b-090e17978c15,BARAY MICHAEL|UC DAVIS HEALTH||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,UC Davis Health is an academic health center providing patient care through its medical center and children's hospital.,"UC Davis Health is an academic health center that provides patient care through its nationally ranked medical center and children's hospital, offers professional education through its schools of medicine and nursing, and conducts extensive medical research. It offers a broad spectrum of healthcare services, including primary and specialty care, and is a major contributor to medical advancements and community health.",high,,
ecb36b98-0c05-4029-b1d7-04a1fcdd7169,BARAY MICHAEL|UC DAVIS HEALTH||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,UC Davis Health is an academic health center providing patient care through its medical center and children's hospital.,"UC Davis Health is an academic health center that provides patient care through its nationally ranked medical center and children's hospital, offers professional education through its schools of medicine and nursing, and conducts extensive medical research. It offers a broad spectrum of healthcare services, including primary and specialty care, and is a major contributor to medical advancements and community health.",high,,
15b71a74-b32b-41ca-a71a-d0a6e57699e4,BARAY MICHAEL|MICHAEL BARAY CRNA||,60,Healthcare/Education,high,Health Professionals,high,The entity is a clinic/group practice that provides certified registered nurse anesthetist services.,Aspen Anesthesia Services Pain Experts And Nursing Networks Inc is a clinic/group practice that provides certified registered nurse anesthetist (CRNA) services in California.,high,,
d9e3cadb-cd36-4d89-acdf-34c05468210d,BARAY MICHAEL|MICHAEL BARAY CRNA||,60,Healthcare/Education,high,Health Professionals,high,The entity is a clinic/group practice that provides certified registered nurse anesthetist services.,Aspen Anesthesia Services Pain Experts And Nursing Networks Inc is a clinic/group practice that provides certified registered nurse anesthetist (CRNA) services in California.,high,,
72cd5463-8a90-4ce1-a219-aff64f5f8112,BARAY MICHAEL|MICHAEL BARAY CRNA||,60,Healthcare/Education,high,Health Professionals,high,The entity is a clinic/group practice that provides certified registered nurse anesthetist services.,Aspen Anesthesia Services Pain Experts And Nursing Networks Inc is a clinic/group practice that provides certified registered nurse anesthetist (CRNA) services in California.,high,,
db6e405a-32b7-40d1-b440-d7fc22616329,BARAY MICHAEL|MICHAEL BARAY CRNA||,60,Healthcare/Education,high,Health Professionals,high,The entity is a clinic/group practice that provides certified registered nurse anesthetist services.,Aspen Anesthesia Services Pain Experts And Nursing Networks Inc is a clinic/group practice that provides certified registered nurse anesthetist (CRNA) services in California.,high,,
d6091167-9e8b-491c-89be-6ade2802a806,BARAY MICHAEL|MICHAEL BARAY CRNA||,60,Healthcare/Education,high,Health Professionals,high,The entity is a clinic/group practice that provides certified registered nurse anesthetist services.,Aspen Anesthesia Services Pain Experts And Nursing Networks Inc is a clinic/group practice that provides certified registered nurse anesthetist (CRNA) services in California.,high,,
f36f3721-1765-4736-978c-9f423e9a27cd,BARAY MICHAEL|MICHAEL BARAY CRNA||,60,Healthcare/Education,high,Health Professionals,high,The entity is a clinic/group practice that provides certified registered nurse anesthetist services.,Aspen Anesthesia Services Pain Experts And Nursing Networks Inc is a clinic/group practice that provides certified registered nurse anesthetist (CRNA) services in California.,high,,
1de160a0-88c3-44b0-94cb-a2ec65a37c8d,BARAY MICHAEL|MICHAEL BARAY CRNA||,60,Healthcare/Education,high,Health Professionals,high,The entity is a clinic/group practice that provides certified registered nurse anesthetist services.,Aspen Anesthesia Services Pain Experts And Nursing Networks Inc is a clinic/group practice that provides certified registered nurse anesthetist (CRNA) services in California.,high,,
bd37dc6f-b167-4548-8061-15ee42ac24fa,BARAY MICHAEL|MICHAEL BARAY CRNA||,60,Healthcare/Education,high,Health Professionals,high,The entity is a clinic/group practice that provides certified registered nurse anesthetist services.,Aspen Anesthesia Services Pain Experts And Nursing Networks Inc is a clinic/group practice that provides certified registered nurse anesthetist (CRNA) services in California.,high,,
730356c2-cf07-44d4-a0a4-892a76a970c9,BARAY MICHAEL|MICHAEL BARAY CRNA||,60,Healthcare/Education,high,Health Professionals,high,The entity is a clinic/group practice that provides certified registered nurse anesthetist services.,Aspen Anesthesia Services Pain Experts And Nursing Networks Inc is a clinic/group practice that provides certified registered nurse anesthetist (CRNA) services in California.,high,,
86ab2e32-4660-4b59-8d15-eee59aa040cf,BARAY MICHAEL|MICHAEL BARAY CRNA||,60,Healthcare/Education,high,Health Professionals,high,The entity is a clinic/group practice that provides certified registered nurse anesthetist services.,Aspen Anesthesia Services Pain Experts And Nursing Networks Inc is a clinic/group practice that provides certified registered nurse anesthetist (CRNA) services in California.,high,,
97e3d331-78a4-40ea-ad3d-4306df263759,BARAY MICHAEL|MICHAEL BARAY CRNA||,60,Healthcare/Education,high,Health Professionals,high,The entity is a clinic/group practice that provides certified registered nurse anesthetist services.,Aspen Anesthesia Services Pain Experts And Nursing Networks Inc is a clinic/group practice that provides certified registered nurse anesthetist (CRNA) services in California.,high,,
d002e2e3-6109-48a2-8e37-6b73ec15401e,BARAY MICHAEL|MICHAEL BARAY CRNA||,60,Healthcare/Education,high,Health Professionals,high,The entity is a clinic/group practice that provides certified registered nurse anesthetist services.,Aspen Anesthesia Services Pain Experts And Nursing Networks Inc is a clinic/group practice that provides certified registered nurse anesthetist (CRNA) services in California.,high,,
5b9ed322-a111-480c-a5ec-9921d4f205c2,BARAY MICHAEL|MICHAEL BARAY CRNA||,60,Healthcare/Education,high,Health Professionals,high,The entity is a clinic/group practice that provides certified registered nurse anesthetist services.,Aspen Anesthesia Services Pain Experts And Nursing Networks Inc is a clinic/group practice that provides certified registered nurse anesthetist (CRNA) services in California.,high,,
b878f86b-45fb-45f1-8f5b-19fee37956d8,BARAY MICHAEL|MICHAEL BARAY CRNA||,60,Healthcare/Education,high,Health Professionals,high,The entity is a clinic/group practice that provides certified registered nurse anesthetist services.,Aspen Anesthesia Services Pain Experts And Nursing Networks Inc is a clinic/group practice that provides certified registered nurse anesthetist (CRNA) services in California.,high,,
82b7d4b6-9b4e-48aa-b293-2aae76d17490,BARAY MICHAEL|MICHAEL BARAY CRNA||,60,Healthcare/Education,high,Health Professionals,high,The entity is a clinic/group practice that provides certified registered nurse anesthetist services.,Aspen Anesthesia Services Pain Experts And Nursing Networks Inc is a clinic/group practice that provides certified registered nurse anesthetist (CRNA) services in California.,high,,
7c22ffa1-0c13-454e-b0e4-122652b305d0,BARAY MICHAEL|MICHAEL BARAY CRNA||,60,Healthcare/Education,high,Health Professionals,high,The entity is a clinic/group practice that provides certified registered nurse anesthetist services.,Aspen Anesthesia Services Pain Experts And Nursing Networks Inc is a clinic/group practice that provides certified registered nurse anesthetist (CRNA) services in California.,high,,
adfc3232-3e8b-49bb-9c84-debde751af51,CHERYE DESIREE|KAISER PERMANENTE||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,Kaiser Permanente provides healthcare services and care delivery through its hospitals and medical facilities.,"Kaiser Permanente is an integrated managed care consortium and a non-profit health plan that provides high-quality, affordable healthcare services, combining health coverage and care delivery through its hospitals and medical facilities.",high,,
9b821ae7-a67f-46a7-b546-1373ae5e097b,CHERYE DESIREE|KAISER PERMANENTE||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,Kaiser Permanente provides healthcare services and care delivery through its hospitals and medical facilities.,"Kaiser Permanente is an integrated managed care consortium and a non-profit health plan that provides high-quality, affordable healthcare services, combining health coverage and care delivery through its hospitals and medical facilities.",high,,
22db9026-89a8-461d-b21d-eebd9983979c,CHERYE DESIREE|KAISER PERMANENTE||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,Kaiser Permanente provides healthcare services and care delivery through its hospitals and medical facilities.,"Kaiser Permanente is an integrated managed care consortium and a non-profit health plan that provides high-quality, affordable healthcare services, combining health coverage and care delivery through its hospitals and medical facilities.",high,,
23179c73-ec52-4fe6-95aa-0c5035a60483,CHERYE DESIREE|KAISER PERMANENTE||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,Kaiser Permanente provides healthcare services and care delivery through its hospitals and medical facilities.,"Kaiser Permanente is an integrated managed care consortium and a non-profit health plan that provides high-quality, affordable healthcare services, combining health coverage and care delivery through its hospitals and medical facilities.",high,,
0843316a-390b-4283-9606-236b8e26ffbe,CHERYE DESIREE|KAISER PERMANENTE||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,Kaiser Permanente provides healthcare services and care delivery through its hospitals and medical facilities.,"Kaiser Permanente is an integrated managed care consortium and a non-profit health plan that provides high-quality, affordable healthcare services, combining health coverage and care delivery through its hospitals and medical facilities.",high,,
ee010566-4ed7-4ffc-ae4b-e5658337df87,CHERYE DESIREE|KAISER PERMANENTE||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,Kaiser Permanente provides healthcare services and care delivery through its hospitals and medical facilities.,"Kaiser Permanente is an integrated managed care consortium and a non-profit health plan that provides high-quality, affordable healthcare services, combining health coverage and care delivery through its hospitals and medical facilities.",high,,
60c9e264-fade-40a6-b2c7-d1e19f80ed86,CHERYE DESIREE|KAISER PERMANENTE||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,Kaiser Permanente provides healthcare services and care delivery through its hospitals and medical facilities.,"Kaiser Permanente is an integrated managed care consortium and a non-profit health plan that provides high-quality, affordable healthcare services, combining health coverage and care delivery through its hospitals and medical facilities.",high,,
68c4548c-cafd-4ee0-9c19-d9e8a03a70a3,CHERYE DESIREE|KAISER PERMANENTE||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,Kaiser Permanente provides healthcare services and care delivery through its hospitals and medical facilities.,"Kaiser Permanente is an integrated managed care consortium and a non-profit health plan that provides high-quality, affordable healthcare services, combining health coverage and care delivery through its hospitals and medical facilities.",high,,
368dd1eb-7ec7-4fa5-ae63-262f59af413b,CHERYE DESIREE|KAISER PERMANENTE||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,Kaiser Permanente provides healthcare services and care delivery through its hospitals and medical facilities.,"Kaiser Permanente is an integrated managed care consortium and a non-profit health plan that provides high-quality, affordable healthcare services, combining health coverage and care delivery through its hospitals and medical facilities.",high,,
adf5adfd-4b34-48f5-b7ba-fe1b6aabe117,CHERYE DESIREE|KAISER PERMANENTE||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,Kaiser Permanente provides healthcare services and care delivery through its hospitals and medical facilities.,"Kaiser Permanente is an integrated managed care consortium and a non-profit health plan that provides high-quality, affordable healthcare services, combining health coverage and care delivery through its hospitals and medical facilities.",high,,
3b63593c-f43d-4cc4-b9b1-ae26d1cb2ee7,CHERYE DESIREE|KAISER PERMANENTE||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,Kaiser Permanente provides healthcare services and care delivery through its hospitals and medical facilities.,"Kaiser Permanente is an integrated managed care consortium and a non-profit health plan that provides high-quality, affordable healthcare services, combining health coverage and care delivery through its hospitals and medical facilities.",high,,
3f83b908-c46a-499f-b0c6-a6c621fb433b,CHERYE DESIREE|KAISER PERMANENTE||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,Kaiser Permanente provides healthcare services and care delivery through its hospitals and medical facilities.,"Kaiser Permanente is an integrated managed care consortium and a non-profit health plan that provides high-quality, affordable healthcare services, combining health coverage and care delivery through its hospitals and medical facilities.",high,,
348df32a-673a-4049-9529-c5391f651311,CHERYE DESIREE|KAISER PERMANENTE||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,Kaiser Permanente provides healthcare services and care delivery through its hospitals and medical facilities.,"Kaiser Permanente is an integrated managed care consortium and a non-profit health plan that provides high-quality, affordable healthcare services, combining health coverage and care delivery through its hospitals and medical facilities.",high,,
90205fbb-3e68-419d-934b-76572b693ad6,CHERYE DESIREE|KAISER PERMANENTE||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,Kaiser Permanente provides healthcare services and care delivery through its hospitals and medical facilities.,"Kaiser Permanente is an integrated managed care consortium and a non-profit health plan that provides high-quality, affordable healthcare services, combining health coverage and care delivery through its hospitals and medical facilities.",high,,
f819fad1-92b9-4460-a221-0f1420ce6a2c,CHERYE DESIREE|KAISER PERMANENTE||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,Kaiser Permanente provides healthcare services and care delivery through its hospitals and medical facilities.,"Kaiser Permanente is an integrated managed care consortium and a non-profit health plan that provides high-quality, affordable healthcare services, combining health coverage and care delivery through its hospitals and medical facilities.",high,,
cb9ded59-5990-4ce2-ab50-79151f33b5de,CHERYE DESIREE|KAISER PERMANENTE||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,Kaiser Permanente provides healthcare services and care delivery through its hospitals and medical facilities.,"Kaiser Permanente is an integrated managed care consortium and a non-profit health plan that provides high-quality, affordable healthcare services, combining health coverage and care delivery through its hospitals and medical facilities.",high,,
2233ab1b-9432-4140-a3f2-76c07abac6f3,CHERYE DESIREE|KAISER PERMANENTE||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,Kaiser Permanente provides healthcare services and care delivery through its hospitals and medical facilities.,"Kaiser Permanente is an integrated managed care consortium and a non-profit health plan that provides high-quality, affordable healthcare services, combining health coverage and care delivery through its hospitals and medical facilities.",high,,
669b898b-beb2-4707-b8f5-306cbcc2f860,CHERYE DESIREE|KAISER PERMANENTE||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,Kaiser Permanente provides healthcare services and care delivery through its hospitals and medical facilities.,"Kaiser Permanente is an integrated managed care consortium and a non-profit health plan that provides high-quality, affordable healthcare services, combining health coverage and care delivery through its hospitals and medical facilities.",high,,
c94d4b15-05a6-4d45-8e80-f064a79eff54,CHERYE DESIREE|KAISER PERMANENTE||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,Kaiser Permanente provides healthcare services and care delivery through its hospitals and medical facilities.,"Kaiser Permanente is an integrated managed care consortium and a non-profit health plan that provides high-quality, affordable healthcare services, combining health coverage and care delivery through its hospitals and medical facilities.",high,,
e1b2f084-add5-4260-aba6-7ef04c47a5e2,TUNE BRYAN|UC DAVIS HEALTH||,60,Healthcare/Education,high,Hospitals & Nursing Homes,high,UC Davis Health is an academic health system encompassing a nationally ranked medical center and schools of medicine and nursing.,"UC Davis Health is an academic health system that integrates patient care, groundbreaking research, interprofessional education, and community partnerships. It encompasses a nationally ranked medical center, a school of medicine, and a school of nursing, providing a wide range of medical services.",high,,
cc04d3b8-44c5-47ba-9bb8-d9e24427a747,MAI DAVID|DAVID MAI CRNA||,60,Healthcare/Education,high,Health Professionals,high,David Mai provides anesthesia and perioperative care services as a certified registered nurse anesthetist.,"David Mai, CRNA, is involved in providing anesthesia and perioperative care services through companies like MaiTran Consulting and Kaleidoscope Anesthesia, which he founded. These entities offer a nationwide network of certified registered nurse anesthetists who specialize in various surgical and medical procedures.",high,,
4d2d827e-4ee6-44bd-8e48-6da95c8068b2,MARTIN JOE|VALLEY REGIONAL ANESTHESIA||,60,Healthcare/Education,high,Health Professionals,high,The organization provides anesthesia services to various medical facilities.,"Valley Regional Anesthesia Associates is a healthcare organization that provides anesthesia services to hospitals, outpatient facilities, and surgery centers, specializing in a broad spectrum of anesthesia care. They aim to improve operational efficiency, optimize staffing, and maintain compliance for medical facilities while delivering patient-centered care.",high,,
47299dce-3eed-473c-8d5d-45517ac5c643,CALIFORNIA ASSOCIATION OF NURSE ANESTHESIOLOGY|||,88,PACs,high,"Political Actions Committees (PACs), contributor committees and political action funds",high,The entity is a professional organization that explicitly operates a PAC for political advocacy.,"The California Association of Nurse Anesthesiology (CANA) is a professional organization for Certified Registered Nurse Anesthetists (CRNAs) in California. It supports and represents CRNAs through advocacy, education, and professional resources, aiming to advance patient safety and access to quality anesthesia care. CANA also operates a PAC (CANA PAC) for political advocacy.",high,,
1fb13465-6742-4ef8-9c51-c4312e44fe6c,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL NO 16|||,88,PACs,high,"Political Actions Committees (PACs), contributor committees and political action funds",high,The labor organization explicitly operates a federal PAC.,"Southern California Pipe Trades District Council No. 16 is a labor organization that represents local unions for journeymen and apprentices in the plumbing and pipe fitting industry, focusing on collective bargaining, education, and member benefits. It also operates a federal PAC, the SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16 FEDERAL PAC, which is a labor organization political action committee.",high,,
8f13a90c-cabb-4cf6-a395-567df2c2f647,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL NO 16|||,88,PACs,high,"Political Actions Committees (PACs), contributor committees and political action funds",high,The labor organization explicitly operates a federal PAC.,"Southern California Pipe Trades District Council No. 16 is a labor organization that represents local unions for journeymen and apprentices in the plumbing and pipe fitting industry, focusing on collective bargaining, education, and member benefits. It also operates a federal PAC, the SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16 FEDERAL PAC, which is a labor organization political action committee.",high,,
4ace3861-76df-43a7-b482-f4dc934501c3,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL NO 16|||,88,PACs,high,"Political Actions Committees (PACs), contributor committees and political action funds",high,The labor organization explicitly operates a federal PAC.,"Southern California Pipe Trades District Council No. 16 is a labor organization that represents local unions for journeymen and apprentices in the plumbing and pipe fitting industry, focusing on collective bargaining, education, and member benefits. It also operates a federal PAC, the SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16 FEDERAL PAC, which is a labor organization political action committee.",high,,
abbc9d61-19cc-479a-a87c-81550e26e430,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL NO 16|||,88,PACs,high,"Political Actions Committees (PACs), contributor committees and political action funds",high,The labor organization explicitly operates a federal PAC.,"Southern California Pipe Trades District Council No. 16 is a labor organization that represents local unions for journeymen and apprentices in the plumbing and pipe fitting industry, focusing on collective bargaining, education, and member benefits. It also operates a federal PAC, the SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16 FEDERAL PAC, which is a labor organization political action committee.",high,,
15c1b4de-ccb4-40ac-8b86-f4294045279c,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL NO 16|||,88,PACs,high,"Political Actions Committees (PACs), contributor committees and political action funds",high,The labor organization explicitly operates a federal PAC.,"Southern California Pipe Trades District Council No. 16 is a labor organization that represents local unions for journeymen and apprentices in the plumbing and pipe fitting industry, focusing on collective bargaining, education, and member benefits. It also operates a federal PAC, the SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16 FEDERAL PAC, which is a labor organization political action committee.",high,,
99874629-0ce1-4eb0-bb7c-4108ffd32b90,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL NO 16|||,88,PACs,high,"Political Actions Committees (PACs), contributor committees and political action funds",high,The labor organization explicitly operates a federal PAC.,"Southern California Pipe Trades District Council No. 16 is a labor organization that represents local unions for journeymen and apprentices in the plumbing and pipe fitting industry, focusing on collective bargaining, education, and member benefits. It also operates a federal PAC, the SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16 FEDERAL PAC, which is a labor organization political action committee.",high,,
9ea39dac-2004-480e-82d0-dd0a311c6b8f,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL NO 16|||,88,PACs,high,"Political Actions Committees (PACs), contributor committees and political action funds",high,The labor organization explicitly operates a federal PAC.,"Southern California Pipe Trades District Council No. 16 is a labor organization that represents local unions for journeymen and apprentices in the plumbing and pipe fitting industry, focusing on collective bargaining, education, and member benefits. It also operates a federal PAC, the SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16 FEDERAL PAC, which is a labor organization political action committee.",high,,
40c3be94-f28f-448d-97f7-ddabb53afe80,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL NO 16|||,88,PACs,high,"Political Actions Committees (PACs), contributor committees and political action funds",high,The labor organization explicitly operates a federal PAC.,"Southern California Pipe Trades District Council No. 16 is a labor organization that represents local unions for journeymen and apprentices in the plumbing and pipe fitting industry, focusing on collective bargaining, education, and member benefits. It also operates a federal PAC, the SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16 FEDERAL PAC, which is a labor organization political action committee.",high,,
6c34f502-c787-4991-826e-f79d33dbbbf1,SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL NO 16|||,88,PACs,high,"Political Actions Committees (PACs), contributor committees and political action funds",high,The labor organization explicitly operates a federal PAC.,"Southern California Pipe Trades District Council No. 16 is a labor organization that represents local unions for journeymen and apprentices in the plumbing and pipe fitting industry, focusing on collective bargaining, education, and member benefits. It also operates a federal PAC, the SOUTHERN CALIFORNIA PIPE TRADES DISTRICT COUNCIL 16 FEDERAL PAC, which is a labor organization political action committee.",high,,
